,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,0.0,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,22.35157923811949,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,52.04884761233209,38.250385704736956,279.8312358862281,279.8312358862281
2,279.8312358862281,0.0,183.9310234245506,34.92474627135035,45.54202453759775,34.92474627135035,279.8312358862281,52.8763511135739,106.3197922135324,36.78136863428806,52.8763511135739,183.9310234245506,183.9310234245506,43.67759697419855,45.54202453759775,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,125.0081325017297
3,279.8312358862281,183.9310234245506,0.0,183.9310234245506,183.9310234245506,183.9310234245506,279.8312358862281,183.9310234245506,183.9310234245506,183.9310234245506,183.9310234245506,46.82370867284679,46.82370867284679,183.9310234245506,183.9310234245506,89.27383280109382,279.8312358862281,279.8312358862281,89.27383280109382,183.9310234245506
4,279.8312358862281,34.92474627135035,183.9310234245506,0.0,45.54202453759775,28.147275772831144,279.8312358862281,52.8763511135739,106.3197922135324,36.78136863428806,52.8763511135739,183.9310234245506,183.9310234245506,43.67759697419855,45.54202453759775,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,125.0081325017297
5,279.8312358862281,45.54202453759775,183.9310234245506,45.54202453759775,0.0,45.54202453759775,279.8312358862281,52.8763511135739,106.3197922135324,45.54202453759775,52.8763511135739,183.9310234245506,183.9310234245506,45.54202453759775,25.67820008105377,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,125.0081325017297
6,279.8312358862281,34.92474627135035,183.9310234245506,28.147275772831144,45.54202453759775,0.0,279.8312358862281,52.8763511135739,106.3197922135324,36.78136863428806,52.8763511135739,183.9310234245506,183.9310234245506,43.67759697419855,45.54202453759775,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,125.0081325017297
7,22.35157923811949,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,0.0,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,52.04884761233209,38.250385704736956,279.8312358862281,279.8312358862281
8,279.8312358862281,52.8763511135739,183.9310234245506,52.8763511135739,52.8763511135739,52.8763511135739,279.8312358862281,0.0,106.3197922135324,52.8763511135739,23.56507128831997,183.9310234245506,183.9310234245506,52.8763511135739,52.8763511135739,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,125.0081325017297
9,279.8312358862281,106.3197922135324,183.9310234245506,106.3197922135324,106.3197922135324,106.3197922135324,279.8312358862281,106.3197922135324,0.0,106.3197922135324,106.3197922135324,183.9310234245506,183.9310234245506,106.3197922135324,106.3197922135324,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,125.0081325017297
10,279.8312358862281,36.78136863428806,183.9310234245506,36.78136863428806,45.54202453759775,36.78136863428806,279.8312358862281,52.8763511135739,106.3197922135324,0.0,52.8763511135739,183.9310234245506,183.9310234245506,43.67759697419855,45.54202453759775,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,125.0081325017297
