,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,0.0,188.9152121979485,74.82744645277324,141.23414388277368,148.00077381938496,139.001669693756,22.35157923811949,117.63953041456799,81.2915043417413,156.17338920951937,115.8978346160851,362.3593914356772,407.1217190748952,184.73965175089623,215.39911831295586,509.11638567547396,34.170682635140054,37.089773171631634,501.38701062946745,262.55434023991626
2,188.9152121979485,0.0,147.6906548002391,29.50660473964253,54.293249353943374,40.342887803058176,295.4797156005767,46.49964433989411,122.36797446354201,38.1676432648059,45.7300758749413,174.62867507125068,164.7645526870162,46.72953007485721,67.75510406782848,242.91175711125578,210.08940185924413,205.21814660123056,265.12883848649875,103.5121163212811
3,74.82744645277324,147.6906548002391,0.0,97.61421215690767,133.26516643293866,92.94890276301662,242.3162262338692,111.1716093954319,72.66074914540431,141.92950520114812,108.81513636475967,37.362366172150445,56.28505117354314,139.05733052312894,179.86383936025905,102.37806797188338,89.41381713744742,278.0240185291598,90.27727787016646,193.67952575443098
4,141.23414388277368,29.50660473964253,97.61421215690767,0.0,35.56512339382864,28.147275772831144,250.53087158634332,38.74776057960616,83.88439107961375,36.199388474963364,40.13870616692385,142.36814505035287,136.38920929827952,42.578517420175174,53.13726739312243,197.93259159770903,160.4283520970348,181.2305881793589,218.5630229557973,103.66003587003009
5,148.00077381938496,54.293249353943374,133.26516643293866,35.56512339382864,0.0,25.92468088938913,264.34403316291207,46.342612788107864,93.12433982541992,34.95850725552562,53.73193598672362,132.6924197800985,123.33048673368032,38.829687434894694,25.67820008105377,187.72360629109932,188.0759207459471,192.14137480743491,213.21098521307295,120.02831965770004
6,139.001669693756,40.342887803058176,92.94890276301662,28.147275772831144,25.92468088938913,0.0,253.52084537365423,40.25963764960488,81.56055949589225,35.9770741630949,45.11195363006523,128.25963130268195,120.19223756174704,41.83811091299516,45.49084274006452,178.4431138431381,171.50710225689085,176.99362897811866,201.25149166359563,114.50836970350424
7,22.35157923811949,295.4797156005767,242.3162262338692,250.53087158634332,264.34403316291207,253.52084537365423,0.0,210.3055073891959,285.82419242756686,257.8016753485231,207.21038359388155,539.277376804175,556.7073940105045,285.7907057681125,326.1753311636187,630.7914299235185,53.80830109425263,39.41099823784228,625.1933976301461,370.09808689830083
8,117.63953041456799,46.49964433989411,111.1716093954319,38.74776057960616,46.342612788107864,40.25963764960488,210.3055073891959,0.0,106.85674022741478,49.9393057434776,23.56507128831997,170.30127670099174,168.85088360785736,58.63326186145943,76.39059452093306,260.22395864048366,138.45255380802223,163.38724266195754,280.85973028749464,125.14434279230476
9,81.2915043417413,122.36797446354201,72.66074914540431,83.88439107961375,93.12433982541992,81.56055949589225,285.82419242756686,106.85674022741478,0.0,114.2065633520435,107.63053307230697,124.85733557045046,132.0953756941686,126.06663270482164,121.18039570073682,259.4059276591922,142.82320791289186,148.5167621801494,280.4843106952799,213.3688837412053
10,156.17338920951937,38.1676432648059,141.92950520114812,36.199388474963364,34.95850725552562,35.9770741630949,257.8016753485231,49.9393057434776,114.2065633520435,0.0,53.55025015827468,177.59118573152028,171.63996750024432,43.56422948876668,49.01067288853551,252.95835419956705,178.7667739784428,185.93640283127718,274.37806803267085,111.83755527985156
