fixed_node_id,moving_node_id,fixed_feature_index,moving_feature_index,fixed_label,moving_label,fixed_centroid_x,fixed_centroid_y,moving_centroid_x,moving_centroid_y,distance,area_ratio,position_score,topology_score,area_score,shape_score,total_score,rejection_codes,classification,fixed_rank,moving_rank,is_mutual_first,is_mutual_top3,fixed_status,moving_status
fixed_00218,moving_00486,218,486,Structure 2,Structure 3,29.697995666666667,16694.593109333335,31.002499999999998,15769.348898000004,925.24513094498,0.9994594005904609,0.009791646500368291,0.5411936371386762,0.9996099345122869,0.9998802909621779,0.49275486527234075,ERR_DIST,rejected,4,9,False,False,matched_review,matched_anchor
fixed_00218,moving_00481,218,481,Structure 2,Structure 3,29.697995666666667,16694.593109333335,702.2328215238331,16028.540158566962,946.5355910980425,3115.3149159606924,0.008802865764192295,0.4890208856340157,0.0,0.3292819268496848,0.20716650567434128,ERR_DIST;ERR_AREA,rejected,12,10,False,False,matched_review,matched_anchor
fixed_00218,moving_00126,218,126,Structure 2,Structure 1,29.697995666666667,16694.593109333335,160.22807231729658,17821.77161815481,1134.711193061663,40.97783499763612,0.003435626559915084,0.342625273377631,0.0,0.8900767812246998,0.21012899310061112,ERR_DIST;ERR_AREA,rejected,11,41,False,False,matched_review,no_counterpart
fixed_00218,moving_00127,218,127,Structure 2,Structure 1,29.697995666666667,16694.593109333335,31.0025,17865.344774333338,1170.7523917685737,0.9994593734104433,0.002869085449101242,0.3788275271846479,0.9996099148954435,0.9998802766664056,0.4335038250675414,ERR_DIST,rejected,9,27,False,False,matched_review,matched_anchor
fixed_00218,moving_00485,218,485,Structure 2,Structure 3,29.697995666666667,16694.593109333335,31.002499999999998,15511.945895999997,1182.647932791777,0.9994594005904609,0.0027034145306941864,0.5958014945871153,0.9996099345122869,0.9998802909621779,0.5093867341899085,ERR_DIST,rejected,3,5,False,False,matched_review,matched_anchor
fixed_00219,moving_00492,219,492,Structure 2,Structure 3,2254.7313538628687,17809.09926709627,1131.89432217135,17556.41032250477,1150.9190685954363,0.2474337283514543,0.00316818838138391,0.5653390228598302,0.0,0.4696649941534417,0.2459440233497691,ERR_DIST;ERR_AREA,rejected,3,18,False,False,no_counterpart,no_counterpart
fixed_00219,moving_00120,219,120,Structure 2,Structure 1,2254.7313538628687,17809.09926709627,2919.340357739316,16049.67134607077,1880.7689218289825,0.07887625371903305,8.240663444795679e-05,0.47397571941661465,0.0,0.4390472534992217,0.20982506946779406,ERR_DIST;ERR_AREA,rejected,7,6,False,False,no_counterpart,no_counterpart
fixed_00219,moving_00124,219,124,Structure 2,Structure 1,2254.7313538628687,17809.09926709627,4177.2336243749205,17182.051324376534,2022.178059072209,0.06591029437172698,4.063461390423946e-05,0.5599470221316226,0.0,0.38431697512146873,0.23442737737308125,ERR_DIST;ERR_AREA,rejected,6,4,False,False,no_counterpart,no_counterpart
fixed_00219,moving_00121,219,121,Structure 2,Structure 1,2254.7313538628687,17809.09926709627,3573.9923732219536,16192.356416911682,2086.697649594535,0.2776876339060192,2.943022801705447e-05,0.5193508686312059,0.07576741852091451,0.46617393109922156,0.24355398141483312,ERR_DIST,rejected,4,3,False,False,no_counterpart,no_counterpart
fixed_00219,moving_00126,219,126,Structure 2,Structure 1,2254.7313538628687,17809.09926709627,160.22807231729658,17821.77161815481,2094.54161689056,0.04430036181902124,2.8298320978612222e-05,0.47091633732943816,0.0,0.44142786326943567,0.20897340880458945,ERR_DIST;ERR_AREA,rejected,8,42,False,False,no_counterpart,no_counterpart
fixed_00219,moving_00127,219,127,Structure 2,Structure 1,2254.7313538628687,17809.09926709627,31.0025,17865.344774333338,2224.440058213892,0.0010804966115962216,1.4780522502554474e-05,0.35935836099642526,0.0,0.4209677201478702,0.16787737154641175,ERR_DIST;ERR_AREA,rejected,11,50,False,False,no_counterpart,matched_anchor
fixed_00219,moving_00297,219,297,Structure 2,Structure 2,2254.7313538628687,17809.09926709627,31.0025,17424.082484666666,2256.8136693698734,0.0010804966115962216,1.2571624004504391e-05,0.4179369960319739,0.0,0.4209677201478702,0.18837912069437945,ERR_DIST;ERR_AREA,rejected,10,45,False,False,no_counterpart,matched_anchor
