,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,0.0,189.41690913188125,142.35787229868149,336.3065786882427,166.8812412505204,149.5771805367345,323.58669057965517,75.78604481533976,171.2784356498809,417.07104048118543,120.35011292766772,162.94583095858783,219.57557600553855,202.77867016192,206.41589909636792,24.77967253531434,365.632753654448,431.89647913010424,69.2846810590754,291.53498037125144,611.0845353180974,160.53832511508418,738.1276296277812,320.54498954158066,1043.631100208621
2,189.41690913188125,0.0,43.510739032934794,55.24050005768451,44.649148633560685,35.073689589645795,169.96321647606968,162.1587950719866,41.640007551036774,159.79317343144933,258.2463607743873,47.05021131906143,58.0531117313306,52.00175988567281,39.184840266092586,169.81921641827816,247.84668560637868,223.81605925993495,142.69317947858502,125.92033073139277,244.9725541220424,103.76665495181918,426.46496848135735,94.31594872021884,683.8581024086426
3,142.35787229868149,43.510739032934794,0.0,123.36720985408019,54.084716164531365,25.797026794289245,143.42799861356892,148.4892526218471,62.586729647542526,137.39934266091882,227.87652081704346,59.174103968484566,26.89452728845964,41.808635829197655,34.83319202630218,133.85595745800876,222.85970035951294,191.15453929044375,141.50174990521268,168.74736410417,411.56807482227816,144.64502613430395,610.6952824184439,123.53077042714196,906.0823666989714
4,336.3065786882427,55.24050005768451,123.36720985408019,0.0,103.64900555665542,98.23735543543049,380.6370479703504,330.07415777887996,82.37572495915074,355.7303499224335,468.6740459406942,95.5705017436685,114.56388699380157,105.22872748727752,74.42834809072565,301.42631235932527,521.714482445992,441.4707840360738,305.29878214363185,158.29331686884422,191.40061754123906,209.18489465651467,317.0395108706219,108.00227946128258,545.4752282359854
5,166.8812412505204,44.649148633560685,54.084716164531365,103.64900555665542,0.0,41.183105113209564,127.10639946453576,126.96424463104347,56.55147988613867,115.96520297123487,253.27358287141806,66.3516005099761,73.42800711139576,55.779099749546475,49.073123251442865,140.75575323698874,209.30457619431888,178.11458043603605,128.75154805015706,145.43629657193696,417.6694807435878,116.42501074242475,671.3049163453586,117.54458482943178,977.9767246815267
6,149.5771805367345,35.073689589645795,25.797026794289245,98.23735543543049,41.183105113209564,0.0,120.6249143842613,118.17703284401291,53.643499860868204,117.13489967159862,201.04270254866665,52.8696900431563,43.27678727062135,43.81875747558027,38.05139660864163,137.05482825652592,191.5917101246846,159.87846097703616,105.86576460252166,147.77563964597886,347.4812152396024,105.68709297861584,539.3435218729707,115.4220951099681,823.4558336530419
7,323.58669057965517,169.96321647606968,143.42799861356892,380.6370479703504,127.10639946453576,120.6249143842613,0.0,43.48018569295449,188.99380485018824,19.50796289991252,99.55913608175136,197.85574929873488,173.15372554370177,147.23662637348718,166.54489133699877,302.10493377896245,55.655365918366044,50.998431193864405,133.12505165203874,180.4219947043226,757.9881122448464,182.13736307680267,1045.5858221061233,244.77054974230927,1375.3370002521099
8,75.78604481533976,162.1587950719866,148.4892526218471,330.07415777887996,126.96424463104347,118.17703284401291,43.48018569295449,0.0,157.54614020674373,88.7358113119102,39.262827646037195,159.5539420079306,200.19358645340765,166.54439521708994,177.2217070968677,91.20645902636045,39.75421007804775,133.5461870222988,69.91955492178892,193.88709824407067,648.7756055219506,117.2579262877903,886.2982012842767,236.38198240136904,1240.684714160634
9,171.2784356498809,41.640007551036774,62.586729647542526,82.37572495915074,56.55147988613867,53.643499860868204,188.99380485018824,157.54614020674373,0.0,175.91486165450567,249.3050215926735,26.5438003231018,86.42293150852143,72.97821058129247,60.90642706896547,157.34081546992974,277.5356313173915,256.5259972325687,151.32768545555112,130.76289707369625,273.6561840731539,118.07541731441458,456.82948706147107,112.29716449820202,739.6995641749568
10,417.07104048118543,159.79317343144933,137.39934266091882,355.7303499224335,115.96520297123487,117.13489967159862,19.50796289991252,88.7358113119102,175.91486165450567,0.0,205.43020578316916,188.60733213757052,153.17566050224357,138.68535135938046,154.24912485566895,356.01911598387846,125.77634842146402,54.115162076434146,163.7534849389143,196.2095509222474,746.0924966922053,205.47277187526967,1003.5988311848055,221.74370002013796,1291.7148264510465
